UTCDate,UTCTime,Latitude,Longitude,Easting,Northing,H-Ell,SDHori,SDHeig,VEast,VNorth,VUp,H Dist,V Dist
7/12/14,4:54:14 AM,66.37218057,-38.20018904,535770.083,7361624.094,172.443,0.02,0.043,-0.0036,0,0.0108,6.642085516,0.097
7/12/14,4:54:44 AM,66.37218048,-38.2001889,535770.09,7361624.084,172.396,0.02,0.043,0,0,-0.0072,6.650669214,0.05
7/12/14,4:54:59 AM,66.37218038,-38.20018887,535770.092,7361624.073,172.386,0.02,0.043,-0.0018,0,0.009,6.654507795,0.04
7/12/14,4:55:14 AM,66.37218054,-38.20018904,535770.084,7361624.091,172.477,0.02,0.043,0,0.0018,0.0126,6.643575092,0.131
7/12/14,4:55:29 AM,66.37218061,-38.20018861,535770.103,7361624.098,172.486,0.02,0.043,0.0018,-0.0018,-0.0036,6.661135339,0.14
7/12/14,4:55:44 AM,66.37218048,-38.20018846,535770.11,7361624.084,172.437,0.02,0.043,0.0018,-0.0036,-0.0252,6.670382373,0.091
7/12/14,4:55:59 AM,66.37218032,-38.20018796,535770.132,7361624.067,172.277,0.02,0.043,0,-0.0036,-0.0162,6.694945108,-0.069
7/12/14,4:56:14 AM,66.37218024,-38.2001883,535770.117,7361624.057,172.312,0.02,0.043,-0.0018,0,0.0126,6.681880349,-0.034
7/12/14,4:56:29 AM,66.37218034,-38.20018819,535770.122,7361624.069,172.381,0.02,0.043,0.0018,0,0.0018,6.684750556,0.035
7/12/14,4:56:44 AM,66.37218015,-38.20018787,535770.136,7361624.048,172.323,0.02,0.042,0,-0.0018,-0.009,6.702148984,-0.023
7/12/14,4:56:59 AM,66.37218013,-38.20018813,535770.125,7361624.045,172.309,0.02,0.042,-0.0018,0,0,6.691835996,-0.037
7/12/14,4:57:14 AM,66.37218016,-38.20018813,535770.125,7361624.049,172.314,0.02,0.042,0,0,0,6.69114198,-0.032
7/12/14,4:57:29 AM,66.37218023,-38.20018833,535770.116,7361624.057,172.353,0.02,0.042,-0.0036,0.0036,0.0108,6.680895299,0.007
7/12/14,4:57:44 AM,66.37218038,-38.20018803,535770.129,7361624.073,172.397,0.02,0.042,0.0036,0.0036,0.0108,6.690968614,0.051
7/12/14,4:58:29 AM,66.37218011,-38.20018814,535770.124,7361624.044,172.352,0.02,0.042,0,0.0036,0.0072,6.691025108,0.006
7/12/14,4:58:44 AM,66.37218023,-38.20018805,535770.128,7361624.056,172.38,0.019,0.04,0.0036,0.0036,0.0036,6.69288824,0.034
7/12/14,4:58:59 AM,66.37218032,-38.2001877,535770.144,7361624.066,172.391,0.019,0.04,0.0036,-0.0001,-0.0073,6.706940062,0.045
7/12/14,4:59:14 AM,66.3721802,-38.20018739,535770.158,7361624.054,172.332,0.019,0.04,0,0,0.0075,6.722785509,-0.014
7/12/14,4:59:29 AM,66.3721803,-38.20018788,535770.136,7361624.064,172.466,0.019,0.04,0.0001,-0.0037,-0.0185,6.699398256,0.12
7/12/14,4:59:44 AM,66.37217992,-38.2001871,535770.171,7361624.023,172.168,0.019,0.04,0.0018,-0.0054,-0.023,6.740973298,-0.178
7/12/14,4:59:59 AM,66.37217996,-38.20018746,535770.155,7361624.027,172.27,0.019,0.04,-0.0018,0.0036,0.0198,6.724519388,-0.076
7/12/14,5:00:14 AM,66.37218016,-38.20018747,535770.155,7361624.049,172.336,0.019,0.039,-0.0018,-0.0036,-0.0018,6.720690515,-0.01
7/12/14,5:00:29 AM,66.3721799,-38.20018785,535770.138,7361624.02,172.326,0.019,0.039,0,-0.0036,-0.009,6.709020271,-0.02
7/12/14,5:00:44 AM,66.37217985,-38.20018738,535770.159,7361624.015,172.263,0.019,0.039,0.0018,0.0036,0.0036,6.730573898,-0.083
7/12/14,5:00:59 AM,66.37218008,-38.20018735,535770.16,7361624.041,172.351,0.019,0.039,0,0.0036,0.0036,6.726998885,0.005
7/12/14,5:01:14 AM,66.37218003,-38.2001872,535770.167,7361624.035,172.296,0.019,0.039,0.0018,0.0018,-0.0018,6.734935263,-0.05
7/12/14,5:01:29 AM,66.37218018,-38.20018699,535770.176,7361624.052,172.347,0.019,0.039,0,0.0018,0.0036,6.74086174,0.001
7/12/14,5:01:44 AM,66.37218013,-38.20018727,535770.163,7361624.046,172.333,0.019,0.039,0,0,0.0018,6.7290882,-0.013
7/12/14,5:01:59 AM,66.37217994,-38.20018755,535770.151,7361624.024,172.37,0.019,0.039,-0.0036,-0.0036,0.0072,6.721109432,0.024
7/12/14,5:02:14 AM,66.37218012,-38.2001869,535770.18,7361624.045,172.379,0.019,0.039,0.0072,0.0054,0.0018,6.746005781,0.033
7/12/14,5:02:29 AM,66.37218036,-38.20018638,535770.203,7361624.072,172.381,0.019,0.039,0.0036,0.0036,0.0054,6.764075694,0.035
7/12/14,5:02:44 AM,66.3721803,-38.20018651,535770.197,7361624.065,172.429,0.019,0.039,0.0018,-0.0018,-0.0072,6.759341166,0.083
7/12/14,5:02:59 AM,66.37218022,-38.20018606,535770.217,7361624.056,172.326,0.019,0.039,0.0018,0.0018,0.0108,6.780577261,-0.02
7/12/14,5:03:14 AM,66.37218052,-38.20018599,535770.22,7361624.09,172.517,0.019,0.039,-0.0036,0.0036,0.0234,6.777842503,0.171
7/12/14,5:03:29 AM,66.37218058,-38.20018652,535770.196,7361624.097,172.517,0.019,0.039,-0.0018,-0.0036,-0.0072,6.753017251,0.171
7/12/14,5:03:44 AM,66.37218036,-38.20018619,535770.211,7361624.072,172.449,0.019,0.038,0.0036,0,-0.0054,6.771962197,0.103
7/12/14,5:03:59 AM,66.3721806,-38.20018571,535770.233,7361624.099,172.484,0.019,0.038,-0.0018,-0.0036,-0.0126,6.789188832,0.138
7/12/14,5:04:14 AM,66.37218001,-38.20018649,535770.198,7361624.034,172.35,0.019,0.038,-0.0018,-0.0036,-0.0144,6.765637073,0.004
7/12/14,5:04:29 AM,66.37218022,-38.20018624,535770.209,7361624.057,172.371,0.019,0.038,0.0036,0.009,0.018,6.77252368,0.025
7/12/14,5:04:44 AM,66.37218057,-38.20018591,535770.223,7361624.095,172.5,0.019,0.038,0.0018,0.0036,0.0126,6.779978835,0.154
7/12/14,5:04:59 AM,66.37218049,-38.20018604,535770.218,7361624.087,172.465,0.019,0.038,0,-0.0054,-0.0108,6.776365545,0.119
7/12/14,5:05:14 AM,66.37218019,-38.20018596,535770.222,7361624.053,172.402,0.019,0.038,0,-0.0036,-0.0108,6.786014589,0.056
7/12/14,5:05:29 AM,66.37218017,-38.2001859,535770.225,7361624.051,172.379,0.019,0.038,0.0018,-0.0018,-0.009,6.789311379,0.033
7/12/14,5:05:44 AM,66.37217999,-38.20018563,535770.237,7361624.031,172.338,0.019,0.038,0.0018,0,-0.0054,6.804567069,-0.008
7/12/14,5:05:59 AM,66.37218007,-38.20018548,535770.244,7361624.04,172.344,0.019,0.038,0,0,-0.0036,6.809912261,-0.002
7/12/14,5:06:14 AM,66.37217993,-38.20018535,535770.25,7361624.025,172.308,0.019,0.038,-0.0018,0.0018,0.0054,6.818409932,-0.038
7/12/14,5:06:29 AM,66.37218015,-38.20018553,535770.241,7361624.05,172.377,0.019,0.038,0,0.0036,0.0072,6.805247975,0.031
7/12/14,5:06:44 AM,66.37218014,-38.20018528,535770.253,7361624.049,172.37,0.019,0.038,0.0036,0,0.0018,6.817243211,0.024
7/12/14,5:06:59 AM,66.37218019,-38.20018506,535770.262,7361624.054,172.38,0.019,0.038,0.0018,0,0.0018,6.825265196,0.034
7/12/14,5:07:14 AM,66.3721802,-38.20018519,535770.256,7361624.055,172.381,0.019,0.038,0,-0.0018,0,6.819182502,0.035
7/12/14,5:07:29 AM,66.37218011,-38.20018519,535770.257,7361624.044,172.38,0.019,0.037,0,-0.0018,0.0018,6.822036353,0.034
7/12/14,5:07:44 AM,66.37218016,-38.20018512,535770.26,7361624.051,172.402,0.018,0.037,0.0018,0,-0.0018,6.823802019,0.056
7/12/14,5:07:59 AM,66.37218016,-38.20018488,535770.271,7361624.051,172.377,0.018,0.037,0.0018,0,-0.0054,6.834643004,0.031
7/12/14,5:08:14 AM,66.37218021,-38.20018499,535770.265,7361624.056,172.37,0.018,0.037,0,-0.0018,-0.0036,6.827884299,0.024
7/12/14,5:08:29 AM,66.37218007,-38.20018494,535770.268,7361624.041,172.334,0.018,0.037,0,0,0.0072,6.833387008,-0.012
7/12/14,5:08:44 AM,66.37218021,-38.200185,535770.265,7361624.056,172.418,0.018,0.037,0,0.0018,0.0108,6.827884299,0.072
7/12/14,5:08:59 AM,66.37218019,-38.2001849,535770.27,7361624.054,172.415,0.018,0.037,0,-0.0018,-0.0036,6.833150152,0.069
7/12/14,5:09:14 AM,66.37218008,-38.20018505,535770.263,7361624.041,172.391,0.018,0.037,0.0018,-0.0018,-0.0072,6.828460515,0.045
7/12/14,5:09:29 AM,66.37218008,-38.20018469,535770.279,7361624.042,172.375,0.017,0.033,0.0015,0,0.0021,6.84405523,0.029
7/12/14,5:09:44 AM,66.3721801,-38.20018458,535770.284,7361624.044,172.384,0.017,0.032,0.002,-0.002,-0.006,6.848641982,0.038
7/12/14,5:09:59 AM,66.37218003,-38.2001844,535770.292,7361624.036,172.34,0.017,0.031,0.0017,-0.0017,0.0008,6.857888377,-0.006
7/12/14,5:10:14 AM,66.37218009,-38.20018442,535770.291,7361624.043,172.392,0.016,0.031,0,0.0017,0.0049,6.855710102,0.046
7/12/14,5:10:29 AM,66.37218008,-38.20018444,535770.29,7361624.041,172.374,0.016,0.03,0,0,0,6.855064843,0.028
7/12/14,5:10:44 AM,66.37218003,-38.20018438,535770.293,7361624.037,172.373,0.016,0.03,0.0018,0.0036,0.0018,6.858702866,0.027
7/12/14,5:10:59 AM,66.37218025,-38.20018408,535770.306,7361624.061,172.384,0.016,0.03,0,0.0018,-0.0054,6.867463141,0.038
7/12/14,5:11:14 AM,66.37218008,-38.2001843,535770.296,7361624.042,172.323,0.016,0.03,-0.0018,-0.0036,-0.0036,6.860807314,-0.023
7/12/14,5:11:29 AM,66.37217999,-38.20018419,535770.301,7361624.032,172.348,0.016,0.03,0.0018,-0.0018,0.0036,6.867439989,0.002
7/12/14,5:11:44 AM,66.37217997,-38.20018382,535770.318,7361624.03,172.349,0.016,0.03,0.0018,0,-0.0072,6.884531429,0.003
7/12/14,5:11:59 AM,66.37217991,-38.20018396,535770.312,7361624.023,172.287,0.016,0.03,0,0,-0.0054,6.879822236,-0.059
7/12/14,5:12:14 AM,66.37217991,-38.20018402,535770.309,7361624.023,172.304,0.016,0.03,0,0,0.0036,6.876867092,-0.042
7/12/14,5:12:29 AM,66.37217993,-38.20018418,535770.302,7361624.025,172.318,0.016,0.03,0.0018,0,0.0054,6.86962721,-0.028
7/12/14,5:12:44 AM,66.37217998,-38.20018401,535770.309,7361624.031,172.343,0.016,0.03,0.0036,0,0.0036,6.875493073,-0.003
7/12/14,5:12:59 AM,66.37217996,-38.20018379,535770.319,7361624.029,172.338,0.016,0.03,0.0018,0,-0.0018,6.885687838,-0.008
7/12/14,5:13:14 AM,66.37217991,-38.20018386,535770.316,7361624.023,172.325,0.016,0.03,0.0018,0,0.0018,6.883762489,-0.021
7/12/14,5:13:29 AM,66.37217991,-38.20018358,535770.329,7361624.024,172.357,0.016,0.03,0.0018,-0.0018,-0.0018,6.89639703,0.011
7/12/14,5:13:44 AM,66.37217983,-38.20018342,535770.336,7361624.015,172.312,0.016,0.03,0,-0.0018,-0.0018,6.904842504,-0.034
7/12/14,5:13:59 AM,66.37217987,-38.20018357,535770.329,7361624.019,172.338,0.016,0.03,0.0018,0,0.0036,6.897257208,-0.008
7/12/14,5:14:14 AM,66.37217991,-38.20018327,535770.343,7361624.023,172.339,0.016,0.03,0.0018,-0.0018,0,6.910360989,-0.007
7/12/14,5:14:29 AM,66.37217978,-38.20018339,535770.337,7361624.009,172.333,0.016,0.03,0,-0.0018,-0.0018,6.906866511,-0.013
7/12/14,5:14:44 AM,66.37217985,-38.20018333,535770.34,7361624.017,172.321,0.016,0.03,0,0,-0.0036,6.908437305,-0.025
7/12/14,5:14:59 AM,66.37217988,-38.20018325,535770.343,7361624.02,172.303,0.016,0.03,0,0,0.0018,6.910876066,-0.043
7/12/14,5:15:14 AM,66.37217993,-38.2001831,535770.35,7361624.026,172.333,0.016,0.03,0.0018,0,0.0018,6.916744104,-0.013
7/12/14,5:15:29 AM,66.37217986,-38.20018292,535770.359,7361624.019,172.325,0.016,0.03,0.0036,-0.0018,-0.0054,6.926810016,-0.021
7/12/14,5:15:44 AM,66.37217973,-38.20018272,535770.368,7361624.004,172.301,0.016,0.03,0.0036,0,-0.0018,6.938263832,-0.045
7/12/14,5:15:59 AM,66.37217985,-38.20018251,535770.377,7361624.018,172.32,0.016,0.03,0,0.0018,0.0108,6.944714825,-0.026
7/12/14,5:16:14 AM,66.3721799,-38.20018273,535770.367,7361624.023,172.391,0.016,0.03,0,0,0.0072,6.934006706,0.045
7/12/14,5:16:29 AM,66.37217995,-38.20018252,535770.376,7361624.028,172.371,0.016,0.03,0.0018,-0.0018,-0.0036,6.942022832,0.025
7/12/14,5:16:44 AM,66.37217986,-38.20018261,535770.372,7361624.019,172.349,0.016,0.03,0,-0.0018,0.0036,6.939617424,0.003
7/12/14,5:16:59 AM,66.3721799,-38.20018263,535770.372,7361624.023,172.397,0.016,0.03,0.0018,0,0.0036,6.938933203,0.051
7/12/14,5:17:14 AM,66.37217989,-38.20018243,535770.38,7361624.022,172.379,0.016,0.03,0.0018,-0.0018,-0.0072,6.946986469,0.033
7/12/14,5:17:29 AM,66.37217978,-38.20018251,535770.377,7361624.01,172.335,0.016,0.03,0.0018,0,-0.0018,6.946090123,-0.011
7/12/14,5:17:44 AM,66.37217988,-38.20018221,535770.39,7361624.021,172.367,0.016,0.03,0.0018,0.0018,0.0036,6.957010421,0.021
7/12/14,5:17:59 AM,66.37217984,-38.20018225,535770.388,7361624.017,172.362,0.016,0.03,0,0,0,6.955723542,0.016
7/12/14,5:18:14 AM,66.37217984,-38.20018237,535770.383,7361624.016,172.365,0.016,0.03,0,0,0,6.950968853,0.019
7/12/14,5:18:29 AM,66.37217988,-38.2001823,535770.386,7361624.021,172.367,0.016,0.03,0,0,0.0018,6.953069107,0.021
7/12/14,5:18:44 AM,66.37217982,-38.20018229,535770.386,7361624.015,172.378,0.016,0.03,0,0,-0.0018,6.954095915,0.032
7/12/14,5:18:59 AM,66.37217981,-38.20018223,535770.389,7361624.013,172.354,0.016,0.03,0,0,-0.0036,6.957394699,0.008
7/12/14,5:19:14 AM,66.37217983,-38.2001823,535770.386,7361624.015,172.361,0.016,0.03,0.0018,0,0,6.954095915,0.015
7/12/14,5:19:29 AM,66.37217979,-38.20018203,535770.398,7361624.012,172.366,0.016,0.03,0.0018,-0.0018,-0.0036,6.966432731,0.02
7/12/14,5:19:44 AM,66.37217971,-38.20018197,535770.401,7361624.002,172.33,0.016,0.03,0,-0.0018,0,6.971111246,-0.016
7/12/14,5:19:59 AM,66.37217968,-38.20018205,535770.398,7361623.999,172.361,0.016,0.03,0.0018,0.0018,0.0144,6.968676345,0.015
7/12/14,5:20:14 AM,66.37217984,-38.20018178,535770.409,7361624.016,172.446,0.016,0.03,0.0018,0.0018,0.0072,6.976585124,0.1
7/12/14,5:20:29 AM,66.37217988,-38.20018177,535770.41,7361624.021,172.423,0.016,0.03,0.0018,0,-0.0072,6.976717996,0.077
7/12/14,5:20:44 AM,66.37217984,-38.20018153,535770.42,7361624.017,172.391,0.016,0.03,0.0036,0,-0.0018,6.987253108,0.045
7/12/14,5:20:59 AM,66.37217986,-38.20018137,535770.428,7361624.019,172.406,0.016,0.03,0.0018,-0.0018,-0.0054,6.994795922,0.06
7/12/14,5:21:14 AM,66.37217975,-38.2001814,535770.427,7361624.007,172.344,0.016,0.03,0,0,-0.0018,6.995860562,-0.002
7/12/14,5:21:29 AM,66.37217985,-38.20018129,535770.431,7361624.018,172.382,0.016,0.03,0,0,0,6.997922263,0.036
7/12/14,5:21:44 AM,66.37217976,-38.20018123,535770.434,7361624.009,172.344,0.016,0.03,0.0018,-0.0018,0.0018,7.002414012,-0.002
7/12/14,5:21:59 AM,66.37217972,-38.20018085,535770.451,7361624.004,172.402,0.016,0.03,0,-0.0018,0,7.020019373,0.056
7/12/14,5:22:14 AM,66.37217965,-38.20018107,535770.442,7361623.996,172.349,0.016,0.03,-0.0018,-0.0018,-0.009,7.012531141,0.003
7/12/14,5:22:29 AM,66.37217968,-38.2001811,535770.44,7361623.999,172.327,0.016,0.03,0.0018,0.0018,0.009,7.010043224,-0.019
7/12/14,5:22:44 AM,66.37217979,-38.20018075,535770.456,7361624.011,172.417,0.016,0.03,0.0018,0.0018,0.0126,7.023748999,0.071
7/12/14,5:22:59 AM,66.37217985,-38.20018065,535770.46,7361624.019,172.437,0.016,0.03,0,0,-0.0108,7.026332329,0.091
7/12/14,5:23:14 AM,66.3721798,-38.2001807,535770.458,7361624.013,172.331,0.016,0.03,0,-0.0018,-0.009,7.025379278,-0.015
7/12/14,5:23:29 AM,66.37217963,-38.20018075,535770.456,7361623.993,172.353,0.016,0.03,0.0018,-0.0018,-0.0018,7.026838976,0.007
7/12/14,5:23:44 AM,66.37217957,-38.20018057,535770.464,7361623.987,172.329,0.016,0.03,0,0,-0.0018,7.035757386,-0.017
7/12/14,5:23:59 AM,66.3721796,-38.20018077,535770.455,7361623.99,172.344,0.016,0.03,0,0,0.0036,7.02637346,-0.002
7/12/14,5:24:14 AM,66.37217959,-38.20018054,535770.465,7361623.99,172.363,0.016,0.03,0,0,-0.0036,7.036222282,0.017
7/12/14,5:24:29 AM,66.37217962,-38.20018083,535770.452,7361623.992,172.321,0.016,0.03,0,0,-0.0018,7.023072333,-0.025
7/12/14,5:24:44 AM,66.37217957,-38.20018044,535770.47,7361623.987,172.355,0.016,0.03,0.0036,0,0.0036,7.041666422,0.009
7/12/14,5:24:59 AM,66.37217951,-38.20018023,535770.479,7361623.981,172.351,0.016,0.03,0.0018,0,-0.0054,7.051571811,0.005
7/12/14,5:25:14 AM,66.37217953,-38.20018027,535770.477,7361623.984,172.307,0.016,0.03,0,-0.0018,0,7.049080791,-0.039
7/12/14,5:25:29 AM,66.37217945,-38.20018042,535770.471,7361623.974,172.344,0.016,0.029,0.0018,0.0018,0.0018,7.044916749,-0.002
7/12/14,5:25:44 AM,66.37217956,-38.20017998,535770.49,7361623.986,172.353,0.016,0.029,0.0018,0,-0.0018,7.061537297,0.007
7/12/14,5:25:59 AM,66.37217949,-38.20018011,535770.484,7361623.979,172.319,0.016,0.029,0,-0.0018,-0.0054,7.056843629,-0.027
7/12/14,5:26:14 AM,66.37217946,-38.20018001,535770.489,7361623.976,172.311,0.016,0.029,0.0018,0,0.0018,7.062289997,-0.035
7/12/14,5:26:29 AM,66.37217952,-38.20017969,535770.503,7361623.982,172.336,0.016,0.029,0.0018,-0.0018,0.0018,7.075033569,-0.01
7/12/14,5:26:44 AM,66.37217944,-38.20017956,535770.509,7361623.973,172.324,0.016,0.029,0,0,0.0018,7.082506689,-0.022
7/12/14,5:26:59 AM,66.37217954,-38.20017961,535770.507,7361623.985,172.35,0.016,0.029,0,0.0018,0.0018,7.078454139,0.004
7/12/14,5:27:14 AM,66.3721795,-38.20017971,535770.502,7361623.98,172.336,0.016,0.029,0,0,-0.0036,7.074395592,-0.01
7/12/14,5:27:29 AM,66.37217952,-38.20017979,535770.499,7361623.982,172.324,0.016,0.029,0.0018,0.0018,-0.0018,7.071094116,-0.022
7/12/14,5:27:44 AM,66.37217966,-38.20017954,535770.51,7361623.998,172.328,0.016,0.029,0.0018,0,-0.0018,7.079175446,-0.018
7/12/14,5:27:59 AM,66.37217948,-38.20017969,535770.504,7361623.978,172.318,0.016,0.029,0,-0.0018,0,7.076712584,-0.028
7/12/14,5:28:14 AM,66.3721795,-38.20017969,535770.503,7361623.98,172.339,0.016,0.029,0.0018,0,0.0072,7.075380414,-0.007
7/12/14,5:28:29 AM,66.37217953,-38.20017938,535770.517,7361623.984,172.382,0.016,0.029,0.0018,0,0.0036,7.088476564,0.036
7/12/14,5:28:44 AM,66.37217953,-38.2001793,535770.521,7361623.983,172.367,0.016,0.029,0,0.0018,-0.0036,7.09258916,0.021
7/12/14,5:28:59 AM,66.37217959,-38.20017932,535770.52,7361623.991,172.35,0.016,0.029,0.0018,0.0036,0.0054,7.090226653,0.004
7/12/14,5:29:14 AM,66.37217968,-38.20017915,535770.527,7361624,172.404,0.016,0.029,0,0,-0.0054,7.095585106,0.058
7/12/14,5:29:29 AM,66.37217949,-38.20017945,535770.514,7361623.979,172.296,0.016,0.029,0,-0.0018,-0.0072,7.086387091,-0.05
7/12/14,5:29:44 AM,66.37217948,-38.20017928,535770.522,7361623.978,172.336,0.016,0.029,0.0018,-0.0018,0.0018,7.094439301,-0.01
7/12/14,5:29:59 AM,66.3721794,-38.20017939,535770.517,7361623.969,172.312,0.016,0.029,0.0018,0,0.0036,7.091082075,-0.034
7/12/14,5:30:14 AM,66.37217955,-38.20017905,535770.532,7361623.986,172.375,0.016,0.029,0.0018,0.0018,0.0036,7.102907362,0.029
7/12/14,5:30:29 AM,66.3721795,-38.2001789,535770.539,7361623.981,172.349,0.016,0.029,0.0018,0,0,7.110664174,0.003
7/12/14,5:30:44 AM,66.37217955,-38.20017873,535770.546,7361623.987,172.381,0.016,0.029,0.0018,0,0.0018,7.116527383,0.035
7/12/14,5:30:59 AM,66.37217952,-38.20017876,535770.545,7361623.983,172.368,0.016,0.029,0.0018,0,-0.0018,7.11622969,0.022
7/12/14,5:31:14 AM,66.37217952,-38.20017855,535770.554,7361623.983,172.371,0.016,0.029,0.0018,0,-0.0054,7.125095508,0.025
7/12/14,5:31:29 AM,66.37217953,-38.20017862,535770.551,7361623.984,172.319,0.016,0.029,0.0018,0,0,7.121968267,-0.027
7/12/14,5:31:44 AM,66.37217958,-38.2001784,535770.561,7361623.989,172.367,0.016,0.029,0.0018,-0.0018,-0.0018,7.130963259,0.021
7/12/14,5:31:59 AM,66.37217946,-38.20017856,535770.554,7361623.977,172.314,0.016,0.029,0.0018,0,-0.0018,7.126129524,-0.032
7/12/14,5:32:14 AM,66.37217961,-38.20017828,535770.566,7361623.994,172.363,0.016,0.029,0,0,0.0018,7.135037281,0.017
7/12/14,5:32:29 AM,66.37217952,-38.20017846,535770.558,7361623.983,172.33,0.016,0.029,-0.0018,-0.0036,-0.0036,7.12903598,-0.016
7/12/14,5:32:44 AM,66.37217944,-38.20017857,535770.554,7361623.974,172.336,0.016,0.029,0.0018,-0.0018,0,7.126648371,-0.01
7/12/14,5:32:59 AM,66.37217942,-38.20017831,535770.565,7361623.972,172.333,0.016,0.029,0.0018,0,-0.0018,7.137828521,-0.013
7/12/14,5:33:14 AM,66.37217941,-38.20017826,535770.567,7361623.971,172.311,0.016,0.029,0,0,-0.0018,7.139971499,-0.035
7/12/14,5:33:29 AM,66.37217945,-38.20017829,535770.566,7361623.975,172.348,0.016,0.029,0.0018,0,0.0072,7.138294614,0.002
7/12/14,5:33:44 AM,66.37217949,-38.20017804,535770.577,7361623.98,172.369,0.016,0.029,0.0036,-0.0018,0.0036,7.148268881,0.023
7/12/14,5:33:59 AM,66.37217941,-38.20017782,535770.587,7361623.971,172.38,0.016,0.029,0.0018,-0.0018,-0.0018,7.159669895,0.034
7/12/14,5:34:14 AM,66.37217943,-38.20017792,535770.583,7361623.974,172.346,0.016,0.029,0.0018,0,-0.0036,7.155212086,0
7/12/14,5:34:29 AM,66.37217945,-38.2001777,535770.593,7361623.975,172.344,0.016,0.029,0.0018,0,0.0018,7.164890299,-0.002
7/12/14,5:34:44 AM,66.37217949,-38.20017765,535770.594,7361623.981,172.356,0.016,0.029,0.0036,0.0018,0.0018,7.164845428,0.01
7/12/14,5:34:59 AM,66.3721796,-38.20017703,535770.622,7361623.993,172.354,0.016,0.029,0,0,0.0054,7.190395956,0.008
7/12/14,5:35:14 AM,66.37217945,-38.20017772,535770.591,7361623.975,172.398,0.016,0.029,-0.0018,-0.0018,0,7.162920145,0.052
7/12/14,5:35:29 AM,66.37217944,-38.2001773,535770.61,7361623.975,172.353,0.016,0.029,0.0018,0,-0.0054,7.181637278,0.007
7/12/14,5:35:44 AM,66.37217942,-38.20017737,535770.607,7361623.973,172.346,0.016,0.029,0,0.0018,0.0036,7.17902563,0
7/12/14,5:35:59 AM,66.3721795,-38.20017739,535770.606,7361623.982,172.38,0.016,0.029,0.0036,0.0018,0.0054,7.176497544,0.034
7/12/14,5:36:14 AM,66.37217951,-38.20017682,535770.632,7361623.983,172.396,0.016,0.029,0.0036,0,0.0018,7.201946542,0.05
7/12/14,5:36:29 AM,66.37217958,-38.20017679,535770.633,7361623.991,172.395,0.016,0.029,-0.0036,-0.0054,-0.009,7.20157573,0.049
7/12/14,5:36:44 AM,66.37217921,-38.20017745,535770.604,7361623.949,172.32,0.016,0.029,-0.0054,-0.0072,-0.0108,7.18023969,-0.026
7/12/14,5:36:59 AM,66.37217906,-38.20017778,535770.589,7361623.932,172.301,0.016,0.029,0,0,0.0018,7.168479058,-0.045
7/12/14,5:37:14 AM,66.37217923,-38.20017753,535770.6,7361623.951,172.328,0.016,0.029,0.0036,0.0018,0.0072,7.175951087,-0.018
7/12/14,5:37:29 AM,66.37217924,-38.2001771,535770.62,7361623.953,172.351,0.016,0.029,0.0018,0,0.0018,7.195293601,0.005
7/12/14,5:37:44 AM,66.37217918,-38.20017698,535770.625,7361623.946,172.336,0.016,0.029,0,0,-0.0036,7.201440411,-0.01
7/12/14,5:37:59 AM,66.37217921,-38.20017692,535770.627,7361623.949,172.327,0.016,0.029,0,0,0,7.202884492,-0.019
7/12/14,5:38:14 AM,66.37217924,-38.20017682,535770.632,7361623.953,172.339,0.016,0.029,0.0018,0,0.0036,7.207109962,-0.007
7/12/14,5:38:29 AM,66.3721793,-38.20017665,535770.64,7361623.96,172.356,0.016,0.029,0.0018,0,0.0036,7.213773562,0.01
7/12/14,5:38:44 AM,66.37217936,-38.20017651,535770.646,7361623.966,172.368,0.016,0.029,0,0.0018,0.0054,7.218648419,0.022
7/12/14,5:38:59 AM,66.37217946,-38.20017653,535770.644,7361623.978,172.399,0.016,0.029,0.0018,0,0.0018,7.21462272,0.053
7/12/14,5:39:14 AM,66.3721793,-38.20017612,535770.663,7361623.96,172.386,0.016,0.029,0,-0.0036,-0.0143,7.236427848,0.04
7/12/14,5:39:29 AM,66.37217917,-38.20017642,535770.65,7361623.945,172.282,0.016,0.029,0.0017,0.0017,-0.0039,7.226229584,-0.064
7/12/14,5:39:44 AM,66.37217942,-38.20017586,535770.675,7361623.974,172.356,0.016,0.03,0.0036,0.0018,0.009,7.245850951,0.01
7/12/14,5:39:59 AM,66.37217932,-38.20017585,535770.675,7361623.962,172.363,0.016,0.03,0.0018,-0.0018,0.0018,7.247904249,0.017
7/12/14,5:40:14 AM,66.37217933,-38.20017554,535770.689,7361623.964,172.382,0.016,0.03,0.0018,0,0.0018,7.261353317,0.036
7/12/14,5:40:29 AM,66.37217938,-38.20017543,535770.694,7361623.969,172.379,0.016,0.03,0,0,0,7.265425108,0.033
7/12/14,5:40:44 AM,66.37217936,-38.20017549,535770.692,7361623.967,172.382,0.016,0.03,0,0,-0.0018,7.26379584,0.036
7/12/14,5:40:59 AM,66.3721793,-38.20017546,535770.693,7361623.961,172.367,0.016,0.03,0,0,-0.0036,7.265808489,0.021
